92.4104,91.8996,92.483,93.7506,94.9296,95.208,94.2018,92.1613,89.7069,87.3707,85.3587,83.6245,82.0506,80.5565,79.1179,77.7474,76.4736,75.3208,74.2873,73.3268,72.3457,71.2253,69.865,68.2253,66.3457,64.3268,62.2873,60.3208,58.4736,56.7472
91.3006,90.0095,89.923,90.8018,91.9232,92.4054,91.7322,90.0293,87.8427,85.6843,83.7744,82.0933,80.5486,79.0806,77.683,76.3875,75.2427,74.2873,73.519,72.865,72.1788,71.2741,69.9933,68.2741,66.1788,63.865,61.519,59.2873,57.2427,55.3877
90.8606,88.8996,88.0328,88.2418,88.9743,89.399,88.9296,87.5596,85.7108,83.8205,82.0891,80.5123,79.0263,77.6005,76.2555,75.0487,74.0536,73.3267,72.865,72.5657,72.2205,71.5653,70.3763,68.5653,66.2205,63.5657,60.865,58.3268,56.054,54.0502
90.8094,88.4596,86.923,86.3516,86.4144,86.4502,85.9232,84.7571,83.2413,81.6888,80.2262,78.8298,77.453,76.097,74.8164,73.7008,72.8517,72.3453,72.1787,72.2204,72.2032,71.788,70.6873,68.788,66.2032,63.2205,60.1788,57.3457,54.8534,52.7065
90.8158,88.4085,86.483,85.2418,84.5242,83.8902,82.9744,81.7507,80.4387,79.2195,78.0951,76.9687,75.7752,74.5347,73.3354,72.3022,71.5664,71.2236,71.2737,71.5652,71.788,71.5484,70.5123,68.5484,65.788,62.5653,59.2741,56.2253,53.5724,51.3208
90.6184,88.4149,86.4318,84.8018,83.4144,82.0,80.4144,78.8019,77.4324,76.417,75.6259,74.8378,73.9143,72.8564,71.7698,70.8093,70.1342,69.8591,69.9916,70.3758,70.6872,70.5123,69.5,67.5123,64.6873,61.3763,57.9933,54.865,52.153,49.8629
90.088,88.2174,86.4382,84.7506,82.9743,80.8902,78.5242,76.2419,74.4835,73.4105,72.8229,72.367,71.7789,70.9837,70.0632,69.1817,68.5185,68.2065,68.2682,68.5636,68.7876,68.5483,67.5123,65.5484,62.788,59.5653,56.2741,53.2253,50.5724,48.3208
89.2201,87.6871,86.2408,84.757,82.9232,80.4502,77.4144,74.3517,71.9235,70.4614,69.8155,69.5613,69.3004,68.8286,68.1449,67.3806,66.714,66.2918,66.1599,66.2145,66.2015,65.7876,64.6872,62.788,60.2032,57.2205,54.1788,51.3457,48.8534,46.7065
88.0843,86.8191,85.7105,84.5596,82.9296,80.399,76.9744,73.2418,70.0332,67.901,66.8653,66.5506,66.4856,66.3274,65.939,65.3601,64.7279,64.1875,63.8111,63.5468,63.2145,62.5636,61.3758,59.5652,57.2204,54.5657,51.865,49.3268,47.054,45.0502
86.771,85.6834,84.8425,84.0292,82.7321,80.4054,76.9232,72.8018,68.9233,66.0104,64.3039,63.5974,63.4665,63.492,63.3926,63.0656,62.5524,61.9613,61.3796,60.8111,60.1599,59.2682,57.9916,56.2737,54.1787,51.865,49.519,47.2873,45.2427,43.3877
85.3565,84.3701,83.7068,83.1613,82.2018,80.208,76.9296,72.7506,68.4832,64.9003,62.4126,61.0335,60.5067,60.4572,60.5237,60.4554,60.1512,59.6305,58.9613,58.1875,57.2918,56.2065,54.8591,53.2236,51.3453,49.3267,47.2873,45.3208,43.4736,41.7472
83.8916,82.9556,82.3935,82.0255,81.3338,79.6776,76.7322,72.757,68.4319,64.46,61.3018,59.1405,57.9385,57.4873,57.4679,57.5482,57.4812,57.1512,56.5524,55.7279,54.714,53.5185,52.1341,50.5664,48.8516,47.0535,45.2426,43.4736,41.7732,40.1426
82.4045,81.4906,80.9789,80.7122,80.1981,78.8097,76.2018,72.5596,68.4383,64.4086,60.8612,58.0288,56.043,54.9135,54.4868,54.4737,54.548,54.4552,54.0654,53.3599,52.3804,51.1815,49.809,48.302,46.7005,45.0485,43.3873,41.7471,40.1426,38.5745
80.9087,80.0035,79.514,79.2977,78.8848,77.6739,75.3338,72.0292,68.2408,64.4149,60.8097,57.5877,54.9301,53.0154,51.9083,51.4856,51.4664,51.5222,51.3911,50.9375,50.1434,49.0616,47.7682,46.3338,44.8149,43.2539,41.6814,40.1163,38.5673,37.0352
79.41,78.5078,78.0269,77.8327,77.4703,76.3606,74.1981,71.1613,67.7105,64.2175,60.8159,57.536,54.4886,51.9015,50.0086,48.9054,48.479,48.4489,48.4837,48.3191,47.8203,46.9754,45.8481,44.5263,43.0887,41.5922,40.0723,38.5482,37.0284,35.5149
77.9103,77.009,76.5311,76.3456,76.0053,74.9461,72.8848,70.0255,66.8425,63.6871,60.6184,57.5421,54.4367,51.4596,48.8944,47.006,45.9013,45.4695,45.4293,45.4483,45.2631,44.7417,43.877,42.738,41.4158,39.9891,38.5114,37.0133,35.5094,34.0054
76.4104,75.5094,75.0324,74.8499,74.5182,73.4811,71.4703,68.7122,65.7068,62.8191,60.0881,57.3446,54.4428,51.4077,48.4526,45.8924,44.0039,42.8969,42.4607,42.414,42.4247,42.2304,41.7012,40.8321,39.6932,38.3757,36.9567,35.4879,33.9979,32.5003
74.9104,74.0095,73.5327,73.3512,73.0225,71.994,70.0053,67.2977,64.3935,61.6834,59.2201,56.8142,54.2452,51.4138,48.4008,45.451,42.8914,41.0021,39.8935,39.4549,39.4051,39.4125,39.2154,38.6847,37.8158,36.6787,35.364,33.9482,32.4824,30.9947
73.4104,72.5095,72.0328,71.8515,71.5237,70.4983,68.5182,65.8327,62.9789,60.3701,58.0843,55.9463,53.7149,51.2163,48.407,45.3994,42.4505,39.8908,38.001,36.8915,36.4519,36.401,36.4075,36.21,35.6794,34.811,33.6749,32.3612,30.9464,29.4813
71.9104,71.0095,70.5328,70.3516,70.0241,68.9996,67.0225,64.3456,61.514,58.9556,56.771,54.8105,52.8469,50.6859,48.2095,45.4056,42.3991,39.4503,36.8904,35.0004,33.8906,33.4507,33.3995,33.4059,33.2084,32.678,31.8099,30.6741,29.3607,27.9461
70.4104,69.5095,69.0328,68.8516,68.5242,67.4999,65.5237,62.8499,60.0269,57.4906,55.3565,53.4972,51.7111,49.818,47.6791,45.2082,42.4054,39.399,36.4502,33.8902,32.0001,30.8903,30.4503,30.3991,30.4055,30.208,29.6777,28.8097,27.6739,26.3606
68.9104,68.0095,67.5328,67.3516,67.0242,66.0,64.0241,61.3512,58.5311,56.0035,53.8916,52.0827,50.3979,48.6822,46.8112,44.6778,42.208,39.4054,36.399,33.4502,30.8902,29.0,27.8902,27.4502,27.399,27.4054,27.208,26.6776,25.8097,24.6739
67.4104,66.5095,66.0328,65.8516,65.5242,64.5,62.5242,59.8515,57.0324,54.5078,52.4045,50.6178,48.9833,47.3689,45.6754,43.8099,41.6776,39.208,36.4054,33.399,30.4502,27.8902,26.0,24.8902,24.4502,24.399,24.4054,24.208,23.6776,22.8097
65.9104,65.0095,64.5328,64.3516,64.0242,63.0,61.0242,58.3516,55.5327,53.009,50.9087,49.1306,47.5184,45.9544,44.3621,42.6741,40.8097,38.6776,36.208,33.4054,30.399,27.4502,24.8902,23.0,21.8902,21.4502,21.399,21.4054,21.208,20.6776
64.4104,63.5095,63.0328,62.8516,62.5242,61.5,59.5242,56.8516,54.0328,51.5094,49.41,47.6349,46.0313,44.4894,42.9476,41.3608,39.6739,37.8097,35.6776,33.208,30.4054,27.399,24.4502,21.8902,20.0,18.8902,18.4502,18.399,18.4054,18.208
62.9104,62.0095,61.5328,61.3516,61.0242,60.0,58.0242,55.3516,52.5328,50.0095,47.9103,46.1362,44.5355,43.0023,41.4827,39.9463,38.3606,36.6739,34.8097,32.6776,30.208,27.4054,24.399,21.4502,18.8902,17.0,15.8902,15.4502,15.399,15.4054
61.4104,60.5095,60.0328,59.8516,59.5242,58.5,56.5242,53.8516,51.0328,48.5095,46.4104,44.6365,43.0368,41.5066,39.9955,38.4814,36.9461,35.3606,33.6739,31.8097,29.6776,27.208,24.4054,21.399,18.4502,15.8902,14.0,12.8902,12.4502,12.399
59.9104,59.0095,58.5328,58.3516,58.0242,57.0,55.0242,52.3516,49.5328,47.0095,44.9104,43.1366,41.5371,40.0079,38.4998,36.9943,35.4812,33.9461,32.3606,30.6739,28.8097,26.6776,24.208,21.4054,18.399,15.4502,12.8902,11.0,9.8902,9.4502
58.4104,57.5095,57.0328,56.8516,56.5242,55.5,53.5242,50.8516,48.0328,45.5095,43.4104,41.6366,40.0372,38.5082,37.0011,35.4985,33.9941,32.4811,30.9461,29.3606,27.6739,25.8097,23.6776,21.208,18.4054,15.399,12.4502,9.8902,8.0,6.8902
56.9104,56.0095,55.5328,55.3516,55.0242,54.0,52.0242,49.3516,46.5328,44.0095,41.9104,40.1366,38.5372,37.0083,35.5014,33.9998,32.4983,30.994,29.4811,27.9461,26.3606,24.6739,22.8097,20.6776,18.208,15.4054,12.399,9.4502,6.8902,5.0
